Race Session (date),Piece,KM,Rigging,Personnel,Result
11/11/2018,1,2,p/s/p/s,Stoep/Aghai/Weiss/Richards,06:20.0
11/11/2018,1,2,p/s/p/s,Moffitt/Furey/Wallis/Graves,06:23.0
11/11/2018,2,2,p/s/p/s,Stoep/Aghai/Weiss/Richards,06:20.0
11/11/2018,2,2,p/s/p/s,Moffitt/Furey/Wallis/Graves,06:23.0
11/11/2018,3,2,p/s/p/s,Stoep/Aghai/Weiss/Richards,06:20.0
11/11/2018,3,2,p/s/p/s,Moffitt/Furey/Wallis/Graves,06:24.0
11/28/2018,1,2,p/s,DiSanto/Peszek,07:00.0
11/28/2018,1,2,p/s,Landboe/Reed,07:03.0
11/28/2018,1,2,p/s,Eble/Karwoski,07:01.0
11/28/2018,1,2,p/s,Mead/Harrity,07:14.0
11/28/2018,2,2,p/s,Landboe/Reed,07:00.0
11/28/2018,2,2,p/s,DiSanto/Peszek,07:01.0
11/28/2018,2,2,p/s,Eble/Karwoski,07:04.0
11/28/2018,2,2,p/s,Mead/Harrity,07:02.0
11/28/2018,3,2,p/s,DiSanto/Peszek,07:00.0
11/28/2018,3,2,p/s,Eble/Karwoski,07:010.0
11/28/2018,3,2,p/s,Mead/Harrity,07:02.0
11/28/2018,3,2,p/s,Landboe/Reed,07:00.0
11/30/2018,1,2,p/s,Mead/Reed,07:00.0
11/30/2018,1,2,p/s,DiSanto/Karwoski,07:03.0
11/30/2018,1,2,p/s,Landboe/Harrity,07:13.0
11/30/2018,1,2,p/s,Eble/Peszek,07:23.0
11/30/2018,2,2,p/s,Mead/Reed,07:00.0
11/30/2018,2,2,p/s,DiSanto/Karwoski,07:04.0
11/30/2018,2,2,p/s,Landboe/Harrity,07:14.0
11/30/2018,2,2,p/s,Eble/Peszek,07:25.0
11/30/2018,3,2,p/s,Mead/Reed,07:00.0
11/30/2018,3,2,p/s,DiSanto/Karwoski,07:01.0
11/30/2018,3,2,p/s,Landboe/Harrity,07:15.0
11/30/2018,3,2,p/s,Eble/Peszek,07:25.0
12/5/2018,1,2,p/s/p/s,DiSanto/Harrity/Eble/Reed,06:20.0
12/5/2018,1,2,p/s/p/s,Landboe/Peszek/Mead/Richards,06:24.0
12/5/2018,2,2,p/s/p/s,DiSanto/Harrity/Eble/Reed,06:20.0
12/5/2018,2,2,p/s/p/s,Landboe/Peszek/Mead/Richards,06:30.0
12/5/2018,3,2,p/s/p/s,DiSanto/Harrity/Eble/Reed,06:20.0
12/5/2018,3,2,p/s/p/s,Landboe/Peszek/Mead/Richards,06:28.0
12/5/2018,4,2,p/s,Moffitt/Clougher,07:09.0
12/5/2018,4,2,p/s,Wallis/Davis,07:29.0
12/5/2018,4,2,p/s,Messner/Chance,07:49.0
12/5/2018,4,2,p/s,Weiss/Furey,07:23.0
12/5/2018,4,2,p/s,Stoep/Aghai,07:00.0
12/5/2018,5,2,p/s,Moffitt/Clougher,07:00.0
12/5/2018,5,2,p/s,Wallis/Davis,07:19.0
12/5/2018,5,2,p/s,Messner/Chance,07:32.0
12/5/2018,5,2,p/s,Weiss/Furey,07:13.0
12/5/2018,5,2,p/s,Stoep/Aghai,07:05.0
12/5/2018,6,2,p/s,Moffitt/Clougher,07:00.0
12/5/2018,6,2,p/s,Wallis/Davis,07:01.0
12/5/2018,6,2,p/s,Messner/Chance,08:11.0
12/5/2018,6,2,p/s,Weiss/Furey,07:11.0
12/5/2018,6,2,p/s,Stoep/Aghai,07:16.0
12/7/2018,1,2,p/s/p/s,DiSanto/Peszek/Mead/Reed,06:20.0
12/7/2018,1,2,p/s/p/s,Eble/Harrity/Landboe/Richards,06:43.0
12/7/2018,2,2,p/s/p/s,DiSanto/Peszek/Mead/Reed,06:20.0
12/7/2018,2,2,p/s/p/s,Eble/Harrity/Landboe/Richards,06:40.0
12/7/2018,3,2,p/s/p/s,DiSanto/Peszek/Mead/Reed,06:20.0
12/7/2018,3,2,p/s/p/s,Eble/Harrity/Landboe/Richards,06:37.0
12/7/2018,4,2,p/s,Moffitt/Clougher,07:00.0
12/7/2018,4,2,p/s,Stoep/Davis,07:32.0
12/7/2018,4,2,p/s,Wallis/Chance,07:31.0
12/7/2018,4,2,p/s,Moffitt/Furey,07:20.0
12/7/2018,5,2,p/s,Weiss/Clougher,07:00.0
12/7/2018,5,2,p/s,Moffitt/Furey,07:02.0
12/7/2018,5,2,p/s,Stoep/Davis,07:28.0
12/7/2018,5,2,p/s,Wallis/Chance,07:23.0
12/7/2018,6,2,p/s,Weiss/Clougher,07:00.0
12/7/2018,6,2,p/s,Moffitt/Furey,07:06.0
12/7/2018,6,2,p/s,Stoep/Davis,07:32.0
12/7/2018,6,2,p/s,Wallis/Chance,07:28.0
12/12/2018,1,2,p/s/p/s,Moffitt/Aghai/Wallis/Clougher,06:52.0
12/12/2018,1,2,p/s/p/s,Landboe/Furey/Mead/Richards,07:16.0
12/12/2018,1,2,p/s/p/s,Dethlefs/Harrity/Eble/Peszek,06:33.0
12/12/2018,1,2,p/s/p/s,DiSanto/Karwoski/Ochal/Reed,06:20.0
12/12/2018,1,2,p/s/p/s,Stoep/Chance/Weiss/Davis,06:58.0
12/12/2018,2,2,p/s/p/s,Moffitt/Aghai/Wallis/Clougher,06:20.0
12/12/2018,2,2,p/s/p/s,Landboe/Furey/Mead/Richards,06:44.0
12/12/2018,2,2,p/s/p/s,Dethlefs/Harrity/Eble/Peszek,07:56.0
12/12/2018,2,2,p/s/p/s,DiSanto/Karwoski/Ochal/Reed,07:47.0
12/12/2018,2,2,p/s/p/s,Stoep/Chance/Weiss/Davis,08:30.0
12/12/2018,3,2,p/s/p/s,Landboe/Furey/Mead/Richards,06:41.0
12/12/2018,3,2,p/s/p/s,Moffitt/Aghai/Wallis/Clougher,06:46.0
12/12/2018,3,2,p/s/p/s,Dethlefs/Harrity/Eble/Peszek,06:25.0
12/12/2018,3,2,p/s/p/s,DiSanto/Karwoski/Ochal/Reed,06:20.0
12/12/2018,3,2,p/s/p/s,Stoep/Chance/Weiss/Davis,06:31.0
12/15/2018,1,2,p/s/p/s,Eble/Chance/Messner/Harrity,06:20.0
12/15/2018,1,2,p/s/p/s,Mead/Furey/Stoep/Richards,06:26.0
12/15/2018,2,2,p/s/p/s,Eble/Chance/Messner/Harrity,06:20.0
12/15/2018,2,2,p/s/p/s,Mead/Furey/Stoep/Richards,06:32.0
12/15/2018,3,2,p/s/p/s,Eble/Chance/Stoep/Harrity,06:20.0
12/15/2018,3,2,p/s/p/s,Mead/Furey/Messner/Richards,06:27.0
12/15/2018,4,2,p/s,DiSanto/Reed,07:00.0
12/15/2018,4,2,p/s,Ochal/Karwoski,07:01.0
12/15/2018,4,2,p/s,Dethlefs/Peszek,07:04.0
12/15/2018,4,2,p/s,Moffitt/Clougher,07:15.0
12/15/2018,4,2,p/s,Landboe/Aghai,07:13.0
12/15/2018,4,2,p/s,Weiss/Davis,07:23.0
12/15/2018,5,2,p/s,DiSanto/Reed,07:00.0
12/15/2018,5,2,p/s,Ochal/Karwoski,07:42.0
12/15/2018,5,2,p/s,Dethlefs/Peszek,07:08.0
12/15/2018,5,2,p/s,Moffitt/Clougher,07:09.0
12/15/2018,5,2,p/s,Landboe/Aghai,07:35.0
12/15/2018,5,2,p/s,Weiss/Davis,07:14.0
12/15/2018,6,2,p/s,DiSanto/Reed,07:00.0
12/15/2018,6,2,p/s,Dethlefs/Peszek,07:010.0
12/15/2018,6,2,p/s,Moffitt/Clougher,07:03.0
12/15/2018,6,2,p/s,Landboe/Aghai,07:06.0
12/15/2018,6,2,p/s,Weiss/Davis,07:12.0
12/15/2018,6,2,p/s,Ochal/Karwoski,07:00.0
12/19/2018,1,2,p/s/p/s,DiSanto/Aghai/Mead/Peszek,06:20.0
12/19/2018,1,2,p/s/p/s,Eble/Karwoski/Weiss/Reed,06:22.0
12/19/2018,2,2,p/s/p/s,DiSanto/Aghai/Mead/Peszek,06:20.0
12/19/2018,2,2,p/s/p/s,Eble/Karwoski/Weiss/Reed,06:24.0
12/19/2018,3,2,p/s/p/s,DiSanto/Aghai/Mead/Peszek,06:20.0
12/19/2018,3,2,p/s/p/s,Eble/Karwoski/Weiss/Reed,06:26.0
12/19/2018,4,2,p/s,Wallis/Harrity,07:00.0
12/19/2018,4,2,p/s,Moffitt/Clougher,07:03.0
12/19/2018,4,2,p/s,Messner/Davis,07:44.0
12/19/2018,4,2,p/s,Landboe/Richards,07:11.0
12/19/2018,4,2,p/s,Stoep/Furey,07:34.0
12/19/2018,4,2,s/s,Chance/MB,08:02.0
12/19/2018,5,2,p/s,Wallis/Harrity,07:00.0
12/19/2018,5,2,p/s,Messner/Davis,07:50.0
12/19/2018,5,2,p/s,Landboe/Richards,07:06.0
12/19/2018,5,2,p/s,Stoep/Furey,07:28.0
12/19/2018,5,2,s/s,Chance/MB,07:54.0
12/19/2018,5,2,p/s,Moffitt/Clougher,07:00.0
12/19/2018,6,2,p/s,Moffitt/Clougher,07:00.0
12/19/2018,6,2,p/s,Wallis/Harrity,07:05.0
12/19/2018,6,2,p/s,Messner/Davis,07:45.0
12/19/2018,6,2,p/s,Landboe/Richards,07:07.0
12/19/2018,6,2,p/s,Stoep/Furey,07:32.0
12/19/2018,6,2,s/s,Chance/MB,07:53.0
1/18/2019,1,2,p/s,Mead/Karwoski,07:00.0
1/18/2019,1,2,p/s,DiSanto/Harrity,07:11.0
1/18/2019,1,2,p/s,Ochal/Clougher,07:23.0
1/18/2019,1,2,p/s,Eble/Reed,07:25.0
1/18/2019,1,2,p/s,Dethlefs/Richards,07:28.0
1/18/2019,1,2,p/s,Hack/Peszek,07:11.0
1/18/2019,2,2,p/s,Mead/Karwoski,07:00.0
1/18/2019,2,2,p/s,DiSanto/Harrity,07:12.0
1/18/2019,2,2,p/s,Hack/Peszek,07:11.0
1/18/2019,2,2,p/s,Ochal/Clougher,07:25.0
1/18/2019,2,2,p/s,Eble/Reed,07:27.0
1/18/2019,2,2,p/s,Dethlefs/Richards,07:23.0
1/18/2019,3,2,p/s,Mead/Karwoski,07:00.0
1/18/2019,3,2,p/s,DiSanto/Harrity,07:14.0
1/18/2019,3,2,p/s,Hack/Peszek,07:09.0
1/18/2019,3,2,p/s,Ochal/Clougher,07:11.0
1/18/2019,3,2,p/s,Eble/Reed,07:21.0
1/18/2019,3,2,p/s,Dethlefs/Richards,07:18.0
1/23/2019,1,2,p/s/p/s/p/s/p/s,Dethlefs/Aghai/DiSanto/Harrity/Mead/Peszek/Moffitt/Richards,05:30.0
1/23/2019,1,2,p/s/p/s/p/s/p/s,Eble/Clougher/Hack/Furey/Ochal/Karwoski/Wallis/Reed,05:46.0
1/23/2019,2,2,p/s/p/s/p/s/p/s,Dethlefs/Aghai/DiSanto/Harrity/Mead/Peszek/Moffitt/Richards,05:30.0
1/23/2019,2,2,p/s/p/s/p/s/p/s,Eble/Clougher/Hack/Furey/Ochal/Karwoski/Wallis/Reed,05:42.0
1/25/2019,1,2,p/s/p/s,Moffitt/Clougher/Wallis/Furey,06:20.0
1/25/2019,1,2,p/s/p/s,Landboe/Chance/Weiss/Davis,06:38.0
1/25/2019,2,2,p/s/p/s,Moffitt/Clougher/Wallis/Furey,06:20.0
1/25/2019,2,2,p/s/p/s,Landboe/Chance/Weiss/Davis,06:35.0
1/25/2019,3,2,p/s,Ochal/Karwoski,07:00.0
1/25/2019,3,2,p/s,Dethlefs/Harrity,07:05.0
1/25/2019,3,2,p/s,Hack/Aghai,07:08.0
1/25/2019,3,2,p/s,Mead/Peszek,07:09.0
1/25/2019,3,2,p/s,DiSanto/Richards,07:20.0
1/25/2019,4,2,p/s,Ochal/Karwoski,07:01.0
1/25/2019,4,2,p/s,Dethlefs/Harrity,07:09.0
1/25/2019,4,2,p/s,Mead/Peszek,07:00.0
1/25/2019,4,2,p/s,DiSanto/Richards,07:11.0
1/25/2019,4,2,p/s,Hack/Aghai,07:01.0
1/26/2019,1,2,p/s/p/s,Wallis/Clougher/Weiss/Davis,06:20.0
1/26/2019,1,2,p/s/p/s,Landboe/Chance/Moffitt/Furey,06:29.0
1/26/2019,2,2,p/s/p/s,Wallis/Clougher/Weiss/Davis,06:20.0
1/26/2019,2,2,p/s/p/s,Landboe/Chance/Moffitt/Furey,06:38.0
1/26/2019,3,2,p/s,Mead/Karwoski,07:00.0
1/26/2019,3,2,p/s,DiSanto/Reed,07:15.0
1/26/2019,3,2,p/s,Dethlefs/Aghai,07:22.0
1/26/2019,3,2,p/s,Ochal/Peszek,07:26.0
1/26/2019,3,2,p/s,Hack/Harrity,07:28.0
1/26/2019,4,2,p/s,Mead/Karwoski,07:00.0
1/26/2019,4,2,p/s,DiSanto/Reed,07:14.0
1/26/2019,4,2,p/s,Dethlefs/Aghai,07:22.0
1/26/2019,4,2,p/s,Ochal/Peszek,07:16.0
1/26/2019,4,2,p/s,Hack/Harrity,07:28.0
1/27/2019,1,2,p/s/p/s,Dethlefs/Harrity/DiSanto/Reed,06:20.0
1/27/2019,1,2,p/s/p/s,Mead/Karwoski/Ochal/Peszek,06:21.0
1/27/2019,1,2,p/s/p/s,Hack/Aghai/Moffitt/Richards,06:23.0
1/27/2019,2,2,p/s/p/s,Mead/Karwoski/Ochal/Peszek,06:20.0
1/27/2019,2,2,p/s/p/s,Dethlefs/Harrity/DiSanto/Reed,06:22.0
1/27/2019,2,2,p/s/p/s,Hack/Aghai/Moffitt/Richards,06:26.0
1/27/2019,3,2,p/s/p/s,Mead/Karwoski/Ochal/Peszek,06:20.0
1/27/2019,3,2,p/s/p/s,Dethlefs/Harrity/DiSanto/Reed,06:25.0
1/27/2019,3,2,p/s/p/s,Hack/Aghai/Moffitt/Richards,06:26.0
1/27/2019,4,2,p/s,Weiss/Clougher,07:00.0
1/27/2019,4,2,p/s,Landboe/Davis,07:11.0
1/27/2019,4,2,p/s,Wallis/Furey,07:14.0
1/27/2019,5,2,p/s,Weiss/Clougher,07:00.0
1/27/2019,5,2,p/s,Landboe/Davis,07:09.0
1/27/2019,5,2,p/s,Wallis/Furey,07:14.0
1/27/2019,6,2,p/s,Weiss/Clougher,07:00.0
1/27/2019,6,2,p/s,Landboe/Davis,07:09.0
1/27/2019,6,2,p/s,Wallis/Furey,07:010.0
2/6/2019,1,2,p/s,Mead/Karwoski,07:00.0
2/6/2019,1,2,p/s,DiSanto/Reed,07:02.0
2/6/2019,1,2,p/s,Hack/Peszek,07:03.0
2/6/2019,1,2,p/s,Dethlefs/Harrity,07:07.0
2/6/2019,1,2,p/s,Wallis/Clougher,07:20.0
2/6/2019,1,2,p/s,Moffitt/Richards,07:22.0
2/6/2019,1,2,p/s,Weiss/Furey,07:32.0
2/6/2019,2,2,p/s,Mead/Karwoski,07:00.0
2/6/2019,2,2,p/s,DiSanto/Reed,07:07.0
2/6/2019,2,2,p/s,Hack/Peszek,07:05.0
2/6/2019,2,2,p/s,Dethlefs/Harrity,07:14.0
2/6/2019,2,2,p/s,Wallis/Clougher,07:26.0
2/6/2019,2,2,p/s,Moffitt/Richards,07:19.0
2/6/2019,2,2,p/s,Weiss/Furey,07:29.0
2/6/2019,3,2,p/s,Mead/Karwoski,07:00.0
2/6/2019,3,2,p/s,DiSanto/Reed,07:15.0
2/6/2019,3,2,p/s,Hack/Peszek,07:010.0
2/6/2019,3,2,p/s,Dethlefs/Harrity,07:010.0
2/6/2019,3,2,p/s,Wallis/Clougher,07:32.0
2/6/2019,3,2,p/s,Moffitt/Richards,07:22.0
2/6/2019,3,2,p/s,Weiss/Furey,07:34.0
2/20/2019,1,2,p/s/p/s,Landboe/Clougher/Weiss/Furey,06:20.0
2/20/2019,1,2,p/s/p/s,Eble/Chance/Moffitt/MB,06:28.0
2/20/2019,2,2,p/s/p/s,Landboe/Clougher/Weiss/Furey,06:20.0
2/20/2019,2,2,p/s/p/s,Eble/Chance/Moffitt/MB,06:38.0
2/20/2019,3,2,p/s/p/s,Landboe/Clougher/Weiss/Furey,06:20.0
2/20/2019,3,2,p/s/p/s,Eble/Chance/Moffitt/MB,06:38.0
2/20/2019,4,2,p/s,DiSanto/Karwoski,07:00.0
2/20/2019,4,2,p/s,Mead/Peszek,07:07.0
2/20/2019,4,2,p/s,Dethlefs/Harrity,07:06.0
2/20/2019,4,2,p/s,Hack/Reed,07:18.0
2/20/2019,4,2,p/s,Wallis/Richards,07:46.0
2/20/2019,4,2,p/s,Ochal/Aghai,07:37.0
2/20/2019,5,2,p/s,DiSanto/Karwoski,07:00.0
2/20/2019,5,2,p/s,Mead/Peszek,07:08.0
2/20/2019,5,2,p/s,Dethlefs/Harrity,07:11.0
2/20/2019,5,2,p/s,Hack/Reed,07:13.0
2/20/2019,5,2,p/s,Wallis/Richards,07:14.0
2/20/2019,5,2,p/s,Ochal/Aghai,07:24.0
2/20/2019,6,2,p/s,DiSanto/Karwoski,07:00.0
2/20/2019,6,2,p/s,Mead/Peszek,07:06.0
2/20/2019,6,2,p/s,Dethlefs/Harrity,07:19.0
2/20/2019,6,2,p/s,Hack/Reed,07:20.0
2/20/2019,6,2,p/s,Wallis/Richards,07:14.0
2/20/2019,6,2,p/s,Ochal/Aghai,07:36.0
2/27/2019,1,2,p/s/p/s,DiSanto/Karwoski/Mead/Peszek,06:20.0
2/27/2019,1,2,p/s/p/s,Eble/Aghai/Weiss/Furey,06:30.0
2/27/2019,2,2,p/s/p/s,DiSanto/Karwoski/Mead/Peszek,06:20.0
2/27/2019,2,2,p/s/p/s,Eble/Aghai/Weiss/Furey,06:42.0
3/3/2019,1,2,p/s/p/s/p/s/p/s,Corrigan/Chance/Dethlefs/Harrity/Hack/Karwoski/Mead/Reed,05:30.0
3/3/2019,1,2,p/s/p/s/p/s/p/s,Dean/Aghai/Eble/MB/Wallis/Peszek/Weil/Richards,05:39.9
3/3/2019,2,2,p/s/p/s/p/s/p/s,Corrigan/Chance/Dethlefs/Harrity/Hack/Karwoski/Mead/Reed,05:30.0
3/3/2019,2,2,p/s/p/s/p/s/p/s,Dean/Aghai/Eble/MB/Wallis/Peszek/Weil/Richards,05:45.3
3/3/2019,3,2,p/s/p/s/p/s/p/s,Corrigan/Chance/Dethlefs/Harrity/Hack/Karwoski/Mead/Reed,05:30.0
3/3/2019,3,2,p/s/p/s/p/s/p/s,Dean/Aghai/Eble/MB/Wallis/Peszek/Weil/Richards,05:33.0
3/3/2019,4,2,p/s,Weiss/Clougher,07:00.0
3/3/2019,4,2,p/s,Landboe/Davis,07:04.2
3/3/2019,4,2,p/s,Moffitt/Furey,07:10.1
3/3/2019,5,2,p/s,Weiss/Clougher,07:00.0
3/3/2019,5,2,p/s,Landboe/Davis,07:02.5
3/3/2019,5,2,p/s,Moffitt/Furey,07:10.6
3/6/2019,1,2,p/s,DiSanto/Karwoski,07:00.0
3/6/2019,1,2,p/s,Hack/Reed,07:09.0
3/6/2019,1,2,p/s,Dethlefs/Harrity,07:010.0
3/6/2019,1,2,p/s,Mead/Peszek,07:15.0
3/6/2019,1,2,p/s,Eble/Aghai,07:43.0
3/6/2019,1,2,p/s,Weiss/Furey,07:32.0
3/6/2019,2,2,p/s,DiSanto/Karwoski,07:00.0
3/6/2019,2,2,p/s,Hack/Reed,07:03.0
3/6/2019,2,2,p/s,Dethlefs/Harrity,07:08.0
3/6/2019,2,2,p/s,Mead/Peszek,07:05.0
3/6/2019,2,2,p/s,Eble/Aghai,07:34.0
3/6/2019,2,2,p/s,Weiss/Furey,07:19.0
3/6/2019,3,2,p/s,DiSanto/Karwoski,07:00.0
3/6/2019,3,2,p/s,Hack/Reed,07:08.0
3/6/2019,3,2,p/s,Dethlefs/Harrity,07:04.0
3/6/2019,3,2,p/s,Mead/Peszek,07:07.0
3/6/2019,3,2,p/s,Eble/Aghai,07:40.0
3/6/2019,3,2,p/s,Weiss/Furey,07:26.0
3/6/2019,4,2,p/s,Wallis/Richards,07:00.0
3/6/2019,4,2,p/s,Landboe/Clougher,07:06.0
3/6/2019,4,2,p/s,Moffitt/MB,07:28.0
3/6/2019,5,2,p/s,Wallis/Richards,07:00.0
3/6/2019,5,2,p/s,Landboe/Clougher,07:010.0
3/6/2019,5,2,p/s,Moffitt/MB,07:17.0
3/6/2019,6,2,p/s,Wallis/Richards,07:00.0
3/6/2019,6,2,p/s,Landboe/Clougher,07:26.0
3/6/2019,6,2,p/s,Moffitt/MB,07:32.0
3/15/2019,1,2,p/s,Dethlefs/Harrity,07:00.0
3/15/2019,1,2,p/s,DiSanto/Reed,07:04.0
3/15/2019,1,2,p/s,Hack/Karwoski,07:03.0
3/15/2019,1,2,p/s,Mead/Peszek,07:07.0
3/15/2019,1,2,p/s,Landboe/Furey,07:42.0
3/15/2019,1,2,p/s,Weiss/Aghai,07:18.0
3/15/2019,2,2,p/s,Dethlefs/Harrity,07:07.0
3/15/2019,2,2,p/s,DiSanto/Reed,07:14.0
3/15/2019,2,2,p/s,Hack/Karwoski,07:00.0
3/15/2019,2,2,p/s,Mead/Peszek,07:04.0
3/15/2019,2,2,p/s,Landboe/Furey,07:39.0
3/15/2019,2,2,p/s,Weiss/Aghai,07:24.0
3/15/2019,3,2,p/s,Moffitt/Clougher,07:00.0
3/15/2019,3,2,p/s,Wallis/Richards,07:04.6
3/15/2019,4,2,p/s,Moffitt/Clougher,07:00.0
3/15/2019,4,2,p/s,Wallis/Richards,07:02.2
3/15/2019,5,2,p/s,Moffitt/Clougher,07:00.0
3/15/2019,5,2,p/s,Wallis/Richards,07:00.1
4/3/2019,1,2,p/s/p/s,Dethlefs/Harrity/DiSanto/Reed,06:20.0
4/3/2019,1,2,p/s/p/s,Hack/Karwoski/Mead/Peszek,06:26.0
4/3/2019,1,2,p/s/p/s,Eble/Aghai/Moffitt/Richards,06:38.0
4/3/2019,2,2,p/s/p/s,Dethlefs/Harrity/DiSanto/Reed,06:20.0
4/3/2019,2,2,p/s/p/s,Hack/Karwoski/Mead/Peszek,06:23.0
4/3/2019,2,2,p/s/p/s,Eble/Aghai/Moffitt/Richards,06:41.0
4/3/2019,3,2,p/s/p/s,Hack/Karwoski/Mead/Peszek,06:20.0
4/3/2019,3,2,p/s/p/s,Dethlefs/Harrity/DiSanto/Reed,06:24.0
4/3/2019,3,2,p/s/p/s,Eble/Aghai/Moffitt/Richards,06:57.0
4/3/2019,4,2,p/s,Weiss/Clougher,07:00.0
4/3/2019,4,2,p/s,Landboe/Carlson,07:07.0
4/3/2019,4,2,p/s,Wallis/Furey,07:12.0
4/3/2019,5,2,p/s,Landboe/Carlson,07:00.0
4/3/2019,5,2,p/s,Weiss/Clougher,07:05.0
4/3/2019,5,2,p/s,Wallis/Furey,07:08.0
4/3/2019,6,2,p/s,Weiss/Clougher,07:00.0
4/3/2019,6,2,p/s,Wallis/Furey,07:09.0
4/3/2019,6,2,p/s,Landboe/Carlson,07:00.0
4/13/2019,1,2,p/s/p/s,DiSanto/Peszek/Mead/Reed,06:20.0
4/13/2019,1,2,p/s/p/s,Wallis/Aghai/Weiss/Richards,06:39.0
4/13/2019,1,2,p/s/p/s,Landboe/Carlson/Moffitt/Clougher,06:39.0
4/13/2019,1,2,p/s/p/s,Eble/Harrity/Hack/Karwoski,06:20.0
4/13/2019,2,2,p/s/p/s,DiSanto/Peszek/Mead/Reed,06:20.0
4/13/2019,2,2,p/s/p/s,Eble/Harrity/Hack/Karwoski,06:23.0
4/13/2019,2,2,p/s/p/s,Wallis/Aghai/Weiss/Richards,06:39.0
4/13/2019,2,2,p/s/p/s,Landboe/Carlson/Moffitt/Clougher,06:38.0
4/13/2019,3,2,p/s/p/s,DiSanto/Peszek/Mead/Reed,06:20.0
4/13/2019,3,2,p/s/p/s,Eble/Harrity/Hack/Karwoski,06:22.0
4/13/2019,3,2,p/s/p/s,Wallis/Aghai/Weiss/Richards,06:30.0
4/13/2019,3,2,p/s/p/s,Landboe/Carlson/Moffitt/Clougher,06:39.0
4/20/2019,1,2,p/s/p/s/p/s/p/s,DiSanto/Aghai/Mead/Clougher/Moffitt/Harrity/Wallis/Reed,05:30.0
4/20/2019,1,2,p/s/p/s/p/s/p/s,Dethlefs/Carlson/Eble/Flagg/Landboe/Karwoski/Weiss/Richards,05:36.0
4/20/2019,2,2,p/s/p/s/p/s/p/s,DiSanto/Aghai/Mead/Clougher/Moffitt/Harrity/Wallis/Reed,05:30.0
4/20/2019,2,2,p/s/p/s/p/s/p/s,Dethlefs/Carlson/Eble/Flagg/Landboe/Karwoski/Weiss/Richards,05:33.0
4/20/2019,3,2,p/s/p/s/p/s/p/s,DiSanto/Aghai/Landboe/Clougher/Mead/Harrity/Wallis/Reed,05:30.0
4/20/2019,3,2,p/s/p/s/p/s/p/s,Dethlefs/Carlson/Eble/Flagg/Moffitt/Karwoski/Weiss/Richards,05:34.0
4/27/2019,1,2,p/s/p/s,Dethlefs/Harrity/Hack/Karwoski,06:20.0
4/27/2019,1,2,p/s/p/s,DiSanto/Peszek/Mead/Reed,06:22.0
4/27/2019,1,2,p/s/p/s,Wallis/Carlson/Weiss/Richards,06:28.0
4/27/2019,1,2,p/s/p/s,Eble/Aghai/Weil/Rummel,06:28.0
4/27/2019,2,2,p/s/p/s,DiSanto/Peszek/Mead/Reed,06:20.0
4/27/2019,2,2,p/s/p/s,Dethlefs/Harrity/Hack/Karwoski,06:29.0
4/27/2019,2,2,p/s/p/s,Wallis/Carlson/Weiss/Richards,06:30.0
4/27/2019,2,2,p/s/p/s,Eble/Aghai/Weil/Rummel,06:35.0
4/27/2019,3,2,p/s/p/s,DiSanto/Peszek/Mead/Reed,06:20.0
4/27/2019,3,2,p/s/p/s,Dethlefs/Harrity/Hack/Karwoski,06:22.0
4/27/2019,3,2,p/s/p/s,Wallis/Carlson/Weiss/Richards,06:31.0
4/27/2019,3,2,p/s/p/s,Eble/Aghai/Weil/Rummel,06:38.0
4/27/2019,4,2,p/s,Landboe/Furey,07:11.0
4/27/2019,4,2,p/s,Moffitt/Clougher,07:13.0
4/27/2019,4,2,p/s,Putnam/Davis,07:00.0
4/27/2019,4,2,p/s,Messner/Chance,07:05.0
4/27/2019,5,2,p/s,Moffitt/Clougher,07:20.0
4/27/2019,5,2,p/s,Landboe/Furey,07:21.0
4/27/2019,5,2,p/s,Putnam/Davis,07:07.0
4/27/2019,5,2,p/s,Messner/Chance,07:00.0
4/27/2019,6,2,p/s,Moffitt/Clougher,07:28.0
4/27/2019,6,2,p/s,Landboe/Furey,07:37.0
4/27/2019,6,2,p/s,Putnam/Davis,07:02.0
4/27/2019,6,2,p/s,Messner/Chance,07:00.0
5/4/2019,1,2,p/s/p/s,Eble/Carlson/Moffitt/Richards,06:27.0
5/4/2019,1,2,p/s/p/s,Wallis/Aghai/Weiss/Flagg,06:28.0
5/4/2019,1,2,p/s/p/s,DiSanto/Peszek/Mead/Reed,06:20.0
5/4/2019,1,2,p/s/p/s,Dethlefs/Harrity/Hack/Karwoski,06:24.0
5/4/2019,2,2,p/s/p/s,Eble/Carlson/Moffitt/Richards,06:28.0
5/4/2019,2,2,p/s/p/s,Wallis/Aghai/Weiss/Flagg,06:32.0
5/4/2019,2,2,p/s/p/s,DiSanto/Peszek/Mead/Reed,06:20.0
5/4/2019,2,2,p/s/p/s,Dethlefs/Harrity/Hack/Karwoski,06:26.0
5/4/2019,3,2,p/s/p/s,Wallis/Aghai/Weiss/Flagg,06:32.0
5/4/2019,3,2,p/s/p/s,Eble/Carlson/Moffitt/Richards,06:41.0
5/4/2019,3,2,p/s/p/s,DiSanto/Peszek/Mead/Reed,06:20.0
5/4/2019,3,2,p/s/p/s,Dethlefs/Harrity/Hack/Karwoski,06:21.0
5/4/2019,4,2,s/s,Clougher/MB,07:00.0
5/4/2019,4,2,p/s,Landboe/Furey,07:11.0
5/4/2019,5,2,p/s,Landboe/Furey,07:00.0
